CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,11/06/2017,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,11/06/2017,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,11/06/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,11/06/2017,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,11/06/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,11/06/2017,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,11/06/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,11/06/2017,04/21/2019,Cycle Inspection / Re-inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,03/09/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,,,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,03/09/2018,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,5,,,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,04/09/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,A,04/09/2018,04/21/2019,Cycle Inspection / Re-inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,05/05/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,05/05/2016,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,05/05/2016,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,11,A,05/05/2016,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,05/05/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,05/05/2016,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,05/05/2016,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,11,A,05/05/2016,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,06/20/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,06/20/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,06/20/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,08/07/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,08/07/2017,04/21/2019,Cycle Inspection / Re-inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,08/07/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,08/07/2017,04/21/2019,Cycle Inspection / Re-inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,08/07/2017,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,13,A,08/07/2017,04/21/2019,Cycle Inspection / Re-inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,09/17/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,09/17/2018,04/21/2019,Cycle Inspection / Initial Inspection
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,09/17/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,09/17/2018,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,04/05/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,04/05/2018,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,04/05/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,04/05/2018,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,04/09/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,11,A,04/09/2019,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,04/09/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,11,A,04/09/2019,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,04/09/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,04/09/2019,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,08/12/2016,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11,A,08/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,08/12/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,08/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,08/12/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,08/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,09/25/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04F,"Food, food preparation area, food storage area, area used by employees or patrons, contaminated by sewage or liquid waste.",Critical,34,,,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,09/25/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,34,,,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,09/25/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,34,,,04/21/2019,Cycle Inspection / Initial Inspection
50018319,MCDONALD'S,MANHATTAN,541,6TH AVE,10011,2124638869,Hamburgers,09/25/2017,Violations were cited in the following area(s).,16C,"Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.",Not Critical,,,,04/21/2019,Calorie Posting / Initial Inspection
